student_id,interests,core_program,program_match
737,Architecture;Computer Science;Ecology,mining,0.14
2831,Environmental Science;Psychology;Ecology,logistics,0.15
3612,Education;Finance;Architecture;Accounting,logistics,0.19
3087,Education;Accounting;Computer Science,mining,0.19
2424,Artificial Intelligence;Information Technology,health sciences,0.43
4434,Design;Business;Renewable Energy;International Law;Computer Science,construction,0.35
4249,Engineering;Nursing,engineering,0.66
3923,Computer Science;Engineering;Design,trades,0.17
274,Nursing;Design;Architecture;Business;Ecology,information technology,0.34
4114,Design;Psychology;Finance;Data Science;Environmental Science,cyber security,0.22
4095,Accounting;Computer Science;Film;Design;Ecology,trades,0.13
597,Architecture;Environmental Science;Business;Education,health sciences,0.5
4788,Information Technology;Ecology;Public Health;International Law,information technology,0.55
1044,Engineering;Psychology;Nursing,trades,0.11
3901,Architecture;Public Health;Sustainable Design,nursing,0.27
39,Renewable Energy;Information Technology;Engineering;Cybersecurity;Accounting,trades,0.18
1342,Computer Science;Law;Data Science,nursing,0.27
4907,Computer Science;Renewable Energy;Psychology;Law,engineering,0.38
1969,Engineering;Ecology;Data Science,cyber security,0.2
2724,Sustainable Design;Engineering,education,0.39
427,Sustainable Design;Banking,trades,0.2
3467,Information Technology;Sustainable Design;Film,cyber security,0.25
484,Psychology;Sustainable Design;Cybersecurity;Accounting,information technology,0.29
2109,Banking;Law;Education;Renewable Energy,mining,0.26
4296,Psychology;Architecture;Computer Science;Marketing,mining,0.14
3200,Sustainable Design;Banking;Public Health;Data Science,construction,0.35
1500,Psychology;Education;Ecology;Film;Computer Science,education,0.47
624,Renewable Energy;Finance,information technology,0.41
638,Sustainable Design;Marketing,agriculture,0.31
3786,Computer Science;Law,nursing,0.28
374,Information Technology;Ecology;Architecture,agriculture,0.31
3718,Accounting;Education;Film;Engineering,trades,0.17
3788,Engineering;Business;Marketing;Education;Law,education,0.52
2237,Psychology;Architecture;Data Science;Banking,logistics,0.16
2567,Engineering;Environmental Science,agriculture,0.4
2282,International Law;Renewable Energy;Psychology;Education,nursing,0.27
437,Cybersecurity;Film;Artificial Intelligence;Design;Psychology,information technology,0.31
3455,Ecology;Renewable Energy;Sustainable Design,logistics,0.19
3772,Information Technology;Ecology,trades,0.13
1235,Public Health;Business;Information Technology;Accounting;Artificial Intelligence,agriculture,0.31
4806,Law;Architecture;Education;Business;Marketing,mining,0.21
4435,Computer Science;Public Health,education,0.58
4411,Renewable Energy;Accounting;Film;Environmental Science;Engineering,nursing,0.19
4699,Environmental Science;Architecture;Engineering;Psychology,trades,0.09
3757,Renewable Energy;Public Health;Banking,agriculture,0.36
4782,Artificial Intelligence;Information Technology;Environmental Science;Banking;Business,information technology,0.59
791,Nursing;Law;Sustainable Design;Artificial Intelligence;Film,health sciences,0.35
4922,Business;Finance;Ecology;Education;Architecture,nursing,0.22
284,International Law;Renewable Energy;Accounting,health sciences,0.33
963,International Law;Architecture;Artificial Intelligence;Engineering;Environmental Science,agriculture,0.29
4279,Accounting;Banking,nursing,0.18
2968,Cybersecurity;International Law;Finance;Environmental Science;Nursing,logistics,0.19
846,Renewable Energy;Marketing;Environmental Science,health sciences,0.44
4510,Accounting;Film;Ecology;Public Health;Finance,health sciences,0.39
700,Finance;Education;Artificial Intelligence,cyber security,0.31
2269,Sustainable Design;Engineering;Artificial Intelligence,education,0.34
4934,Environmental Science;International Law;Computer Science;Law,information technology,0.53
4708,Accounting;Design;Business,agriculture,0.23
1483,Information Technology;Environmental Science;Public Health;Marketing;Ecology,health sciences,0.54
3900,Data Science;Business;Ecology,cyber security,0.23
2773,Film;Architecture;Education,mining,0.11
3789,Information Technology;Computer Science;Film;Cybersecurity;Marketing,nursing,0.14
1606,Banking;Renewable Energy;Design;Business;Artificial Intelligence,cyber security,0.25
4238,Film;Cybersecurity;Finance,cyber security,0.22
4515,International Law;Sustainable Design;Information Technology,engineering,0.42
901,Information Technology;Renewable Energy,education,0.4
3819,Finance;Public Health;Data Science;Business;Engineering,nursing,0.26
3330,Architecture;Film;Engineering,information technology,0.36
2368,Information Technology;Marketing;Accounting;International Law,education,0.36
3976,Information Technology;Marketing;Architecture,engineering,0.43
3897,Design;Education;Engineering;Film;International Law,engineering,0.47
4754,Cybersecurity;Education;Psychology,nursing,0.27
2499,Film;Architecture,mining,0.07
978,Design;Architecture;Renewable Energy,health sciences,0.27
4911,Education;Data Science;Environmental Science;Finance;Renewable Energy,cyber security,0.28
824,Data Science;Accounting;Law;Marketing;Psychology,education,0.37
913,Engineering;Cybersecurity;Computer Science,logistics,0.26
2627,Engineering;Data Science;Ecology;Finance,mining,0.24
3993,Engineering;Architecture;Environmental Science;International Law,nursing,0.26
3605,Artificial Intelligence;Nursing;Accounting;Design;Psychology,cyber security,0.17
2391,International Law;Computer Science;Nursing;Environmental Science,mining,0.18
852,Film;Renewable Energy;Environmental Science;International Law;Design,information technology,0.43
3916,Business;Data Science;Design;Engineering,agriculture,0.28
2453,Sustainable Design;Marketing;Psychology,information technology,0.4
1869,Engineering;Cybersecurity;Accounting,information technology,0.31
4679,International Law;Public Health;Engineering;Psychology;Accounting,information technology,0.41
376,Psychology;Marketing;Finance,trades,0.19
3400,Business;Information Technology,education,0.44
1433,Business;Psychology;Design,nursing,0.22
1541,Nursing;Data Science;Ecology;Business;Sustainable Design,health sciences,0.46
2306,Cybersecurity;Engineering;Business,engineering,0.5
2887,Ecology;Marketing,mining,0.18
1227,Law;Environmental Science;Finance;Architecture;Computer Science,agriculture,0.33
3938,Ecology;Nursing,health sciences,0.46
2641,Ecology;Finance;Business;Psychology,nursing,0.19
4459,Data Science;Finance;Cybersecurity;International Law,logistics,0.2
490,Ecology;Nursing;Business;Law;Film,engineering,0.28
484,Psychology;Sustainable Design;Cybersecurity;Accounting,engineering,0.31
1130,Design;Psychology,education,0.33
2970,Environmental Science;Banking,construction,0.32
2594,Artificial Intelligence;Sustainable Design;Finance,agriculture,0.35
4780,Cybersecurity;Architecture;Accounting;Information Technology,nursing,0.17
4749,Cybersecurity;Education,cyber security,0.3
4280,Cybersecurity;Renewable Energy;Psychology;Banking;Public Health,nursing,0.21
4723,Computer Science;Artificial Intelligence;International Law,mining,0.17
3357,Law;Public Health;Renewable Energy;Nursing;Banking,engineering,0.28
858,Business;Renewable Energy,cyber security,0.24
1439,Film;Computer Science,logistics,0.11
1435,Education;Business;Information Technology,agriculture,0.38
3420,Nursing;Architecture;Psychology;Finance;Film,agriculture,0.21
2384,Accounting;Design;International Law,mining,0.19
1653,Banking;Sustainable Design;Artificial Intelligence;Education;Law,trades,0.14
622,Nursing;International Law;Engineering,information technology,0.38
2793,Environmental Science;Data Science;Nursing;Artificial Intelligence,cyber security,0.29
1586,Business;Cybersecurity;Education,mining,0.18
924,Data Science;Renewable Energy,information technology,0.59
240,Architecture;Design;Business,nursing,0.19
700,Finance;Education;Artificial Intelligence,health sciences,0.46
2771,Environmental Science;Psychology;Architecture;Engineering;Artificial Intelligence,information technology,0.43
3417,Architecture;Data Science;Psychology;Nursing;Film,agriculture,0.19
2414,Accounting;Marketing,nursing,0.19
3211,Architecture;Renewable Energy,logistics,0.14
3624,Accounting;Public Health,information technology,0.41
412,Architecture;Finance,education,0.37
1530,Sustainable Design;Public Health,health sciences,0.54
3107,Film;Design;International Law;Cybersecurity;Renewable Energy,information technology,0.34
3789,Information Technology;Computer Science;Film;Cybersecurity;Marketing,agriculture,0.22
2622,Information Technology;Education;International Law;Nursing;Data Science,engineering,0.41
3543,Information Technology;Ecology,cyber security,0.28
232,Cybersecurity;Marketing;Accounting;Nursing;Business,engineering,0.29
1910,Architecture;Finance;Psychology;Film,agriculture,0.22
952,Banking;Artificial Intelligence;Design;International Law;Finance,mining,0.21
3823,Data Science;Business;Architecture;Marketing,engineering,0.43
2273,International Law;Computer Science;Education;Law;Data Science,cyber security,0.35
4123,Business;Nursing;Environmental Science;Renewable Energy,information technology,0.43
1516,Information Technology;Ecology,information technology,0.62
3701,Marketing;Computer Science;Engineering,trades,0.21
1450,Environmental Science;Information Technology;Computer Science,information technology,0.76
3070,Law;International Law;Renewable Energy;Sustainable Design;Nursing,trades,0.12
3241,Renewable Energy;Architecture;Finance;Ecology;Environmental Science,health sciences,0.41
3960,Computer Science;Marketing;Business;Cybersecurity,construction,0.22
1946,Cybersecurity;Marketing;Finance;Business,logistics,0.26
3891,International Law;Environmental Science;Cybersecurity,engineering,0.33
2901,Environmental Science;Data Science,logistics,0.25
652,Nursing;Education,agriculture,0.32
2669,Artificial Intelligence;Nursing;Design;Sustainable Design,mining,0.11
1109,Ecology;Environmental Science;Computer Science;International Law,health sciences,0.54
2583,Accounting;Engineering,agriculture,0.27
1581,Renewable Energy;Sustainable Design,cyber security,0.21
2723,Renewable Energy;Sustainable Design;Nursing,information technology,0.36
3413,Psychology;Finance;Artificial Intelligence;Nursing;Information Technology,cyber security,0.25
2752,Nursing;Computer Science;Data Science,nursing,0.52
2530,Renewable Energy;Education;International Law;Architecture,engineering,0.36
3369,International Law;Psychology;Information Technology,education,0.42
2144,Ecology;Computer Science;Film;Cybersecurity;Engineering,health sciences,0.36
413,Public Health;Marketing;Psychology,education,0.46
1772,Artificial Intelligence;International Law,health sciences,0.39
1177,Cybersecurity;Education,mining,0.09
2734,Information Technology;Public Health;Law,cyber security,0.41
2175,Law;Marketing;Education;Environmental Science;Renewable Energy,nursing,0.25
1907,Nursing;Engineering,health sciences,0.5
2130,Public Health;Psychology;Renewable Energy,construction,0.22
887,Business;Law,engineering,0.33
2543,Data Science;Psychology,construction,0.17
770,Cybersecurity;Renewable Energy;Finance;Information Technology;Environmental Science,health sciences,0.4
1620,Marketing;Engineering;Information Technology;Accounting;Cybersecurity,nursing,0.19
1983,Psychology;Law,agriculture,0.18
2749,Artificial Intelligence;Data Science;Cybersecurity,logistics,0.2
217,Sustainable Design;Ecology;Cybersecurity,information technology,0.28
1596,Cybersecurity;Environmental Science;Film,nursing,0.12
11,Design;Ecology;Architecture;Data Science;Computer Science,education,0.36
1274,Computer Science;Finance;Psychology;Artificial Intelligence,construction,0.22
2248,Accounting;Data Science;Computer Science;International Law;Information Technology,logistics,0.24
2156,Renewable Energy;Data Science;Business;Public Health,information technology,0.55
3643,Engineering;Business;Finance;International Law,information technology,0.47
854,Computer Science;Public Health;International Law,construction,0.29
2627,Engineering;Data Science;Ecology;Finance,trades,0.16
3341,Finance;Banking;Design;Psychology,construction,0.28
323,Marketing;Accounting;Information Technology,cyber security,0.28
401,Artificial Intelligence;Data Science;Computer Science;Design,information technology,0.59
673,Computer Science;Public Health;Film;Environmental Science,education,0.49
2791,Marketing;Sustainable Design;Cybersecurity;Law,nursing,0.17
3104,Business;Sustainable Design;Architecture;Education;Nursing,logistics,0.2
3515,Banking;Computer Science;Environmental Science;Ecology;Law,nursing,0.22
2050,Cybersecurity;Accounting,information technology,0.21
3372,Law;Engineering;Banking,engineering,0.51
3423,Finance;Environmental Science,cyber security,0.29
2277,Public Health;International Law;Accounting;Nursing;Law,cyber security,0.3
3221,Environmental Science;Film,logistics,0.13
759,Environmental Science;Law;Banking;International Law,logistics,0.17
519,International Law;Cybersecurity;Artificial Intelligence;Law,cyber security,0.37
648,Psychology;Data Science,information technology,0.51
2128,Banking;Finance;Engineering,trades,0.26
